"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq","x1lliihq 2","x1lliihq 4","x1lliihq 6"
"https://www.instagram.com/widi.blackrose/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/506078890_18061517339151550_3406889514190104597_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44OTEuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFfzmAx_jH9qP-AZVBu3W3jNecw8xls9wm4-TeSq8KaaYX0qPgPVAEZaSNEW1JU3kE&_nc_ohc=aFC3ueE3OuIQ7kNvwFK8R22&_nc_gid=WZ3ZhjL7SXIDykZMHHmJgg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfX5joOty-jWCcVCifc3F0XHuAlF8EboPvOwC1Z4PbR0iA&oe=68B19F4A&_nc_sid=d62176","widi.blackrose","https://www.instagram.com/p/CYm7VlVBsK6/c/17943011125662759/","188 ming","Waah, pengen kak 😍","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/mss_food/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/476347980_606237912147161_2842552157474944343_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFfzmAx_jH9qP-AZVBu3W3jNecw8xls9wm4-TeSq8KaaYX0qPgPVAEZaSNEW1JU3kE&_nc_ohc=7_ojI5QCNI0Q7kNvwHdgu7E&_nc_gid=WZ3ZhjL7SXIDykZMHHmJgg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVf3bsrQDqCkSc2F4_Mw6gZaXlBdcWjtfPWvsPDHQWnKQ&oe=68B1A066&_nc_sid=d62176","mss_food","https://www.instagram.com/p/CYm7VlVBsK6/c/17916784352231518/","188 ming","Dimakan sama teh anget cocok pisan😍","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/ira_handayani7/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/440332613_1088151425790557_5431743744267931980_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=0h5_xWceBpYQ7kNvwGV2qEP&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV-7KX-jKR2HioeAkrTAEy0lrtFeDFFU4r4li7VWCQjig&oe=68B1A872&_nc_sid=d62176","ira_handayani7","https://www.instagram.com/p/CFZPvBSjNZh/c/17901582307580880/","252 ming","Tah geuningan burayot nu c kk cari2","Balas","","Lihat terjemahan"
"https://www.instagram.com/anisa_yatmin/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/271535594_3371854643036691_8693903546832631986_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=qH18nO1EMcoQ7kNvwGuxWdK&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXGFo_VzrDvCmZvB20ziffHK1f52wnmEOz-EclVzVGA4g&oe=68B1A36A&_nc_sid=d62176","anisa_yatmin","https://www.instagram.com/p/CFZPvBSjNZh/c/17852465960283271/","255 ming","","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/helenazoe26/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/474050932_943921521039125_8413878781346288540_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=dZsA4zUMa5MQ7kNvwHHNWFE&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU7sodbwpEkoqDYgqL2BNqPm7xso7tPMd2ri3JhI2nYqw&oe=68B1C2E9&_nc_sid=d62176","helenazoe26","https://www.instagram.com/p/CFZPvBSjNZh/c/18165617095030313/","255 ming","udah pernah belum nte👀","Balas","Lihat semua 7 balasan",""
"https://www.instagram.com/nolaza/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/470467309_1886038928869126_1292318699916086710_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=KySPqpXbGPgQ7kNvwG8m1w5&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUIG96VxEYsFU8lE8d6_2H32GJ5DdS7XXvoa1RgAjyGSQ&oe=68B1C51A&_nc_sid=d62176","nolaza","https://www.instagram.com/p/CFZPvBSjNZh/c/18164577322033830/","255 ming","al pengen ini","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/gfertin_ali/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/531116514_18529266451056247_7977915127352266169_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=IAWlZ2xMSLMQ7kNvwFzIQVL&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfW5iDexEE-QaoOGG64k0VCisEw5Fwxmww49LyrqnszkNA&oe=68B1C53B&_nc_sid=d62176","gfertin_ali","https://www.instagram.com/p/CFZPvBSjNZh/c/17879656756825814/","255 ming","ngagayot 🤭🤭😅","Balas","Lihat semua 5 balasan",""
"https://www.instagram.com/a_septiawan05/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/436153447_414064568246802_3629552646146044857_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=kauDKUGQtlIQ7kNvwEBo8Rt&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfX1b5jBCw-OUa0jKu3M3Ij3NYpUqIdoMh6cYLlhmO4HFw&oe=68B1A9CF&_nc_sid=d62176","a_septiawan05","https://www.instagram.com/p/CFZPvBSjNZh/c/17879033431852198/","255 ming","Ngeunah 🤗🤗🤗","Balas","","Lihat terjemahan"
"https://www.instagram.com/ayrfna/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/449861706_785782003545093_7219914887800169991_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NDEuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=eu1U5oyuAigQ7kNvwG8RzUl&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV8fV1rphVlALJk7OD9VfKHC3X4qTckrQMH03ZHP7M3Nw&oe=68B1A5AF&_nc_sid=d62176","ayrfna","https://www.instagram.com/p/CFZPvBSjNZh/c/18080544853215758/","255 ming","nih ceon biar ceon tau ya 😂😂","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/indra25s/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/527957316_18424122280098610_8469167882070060404_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=Y240i4iXEAAQ7kNvwGj2hmg&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXJ7iF95x7y87ER2cRupOsrQ0zx_8JuOj2-Tw0vVkzRXw&oe=68B1B4C5&_nc_sid=d62176","indra25s","https://www.instagram.com/p/CFZPvBSjNZh/c/17898561190561325/","255 ming","Ooh ini ngaburayot tuh, akhiy saya bisa tidur dengan nyenyak","Balas","",""
"https://www.instagram.com/rufmaruf97/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/537397060_18521498707058678_4139766922812146137_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=QhvNHWryC9gQ7kNvwGzW4Bp&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXq1QU57kB_Zy4yLCmYaixjoRXZISrbURUy8o0Uo-YOfA&oe=68B1A96B&_nc_sid=d62176","rufmaruf97","https://www.instagram.com/p/CFZPvBSjNZh/c/18163870276001152/","255 ming","_MRD ANEKA KUE_*Proll Tape*Besar 40kKecil 25k*Bolen Pisang keju & cokelat*Besar 35kKecil 20k*Donat*1 Lusin 35k½ Lusin 17kOpen Order untuk besok, monggo di japri, pengiriman jam 1 siang.WA +6281278573498 atau +6281905643725Monggo yang mau pesan bisa japri ke saya","Balas","",""
"https://www.instagram.com/ayuu.k_/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/369937450_2399772800194744_2784678712970681336_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NTAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=E2ua9h7eYjoQ7kNvwH6DCwb&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV29B0YftbuwOLr3sJURepDJZGIm6gHmzaIvCe-tSn1AA&oe=68B1C621&_nc_sid=d62176","ayuu.k_","https://www.instagram.com/p/CFZPvBSjNZh/c/17845635881377098/","255 ming","mba nyinyiiii aku mau iniiiii","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/9limala__/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/519666469_18069887402028673_5608109083363679615_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=-O2HmQ_UGEsQ7kNvwExrKuy&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXFM5d6DRLWb37SJSNVeWI52sPdnxG-_PdG_OF7KJ86rQ&oe=68B1AC83&_nc_sid=d62176","9limala__","https://www.instagram.com/p/CFZPvBSjNZh/c/17888319583723654/","255 ming","Mirip cuhcur ia min","Balas","",""
"https://www.instagram.com/janiaparamitha/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/339686868_610420487288924_8706767319875099581_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=kg5zDrSLWb4Q7kNvwHX7dmw&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV2kl715KFD93wx8JQUGG1jPZR6SUtNOwzikcK4ZdSxVA&oe=68B1AB02&_nc_sid=d62176","janiaparamitha","https://www.instagram.com/p/CFZPvBSjNZh/c/17890516057668499/","255 ming","gaes ini yg waktu itu pernah kita bahas bukan sih yg kue dari gula kaya kue cincin","Balas","Lihat semua 2 balasan",""
"https://www.instagram.com/amandamey_/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/474715117_2013752562432355_3924978299594005845_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QExYmY16TA0xKR6NbaRMG8kCYnS6S-GRpGQc9TGvtk79cQB-r6KctM4FFy7fEnprFM&_nc_ohc=JUX7KCZp7RgQ7kNvwEYqtxH&_nc_gid=Qebfr0x06_VNYMt3jF5mdg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXZGk2ApXk8FQ9Y_Z4oC2git3LaCSEp6nPnUhKc2dfAiA&oe=68B1A98F&_nc_sid=d62176","amandamey_","https://www.instagram.com/p/CFZPvBSjNZh/c/18012415873293785/","255 ming","Uhukkkkk","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/windafoktaviani/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/440878238_2174944186231417_1557860268808089622_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=4fkuIIrEOMYQ7kNvwHYvKRj&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU3-4PzaIwqoMalRAYnkPnh_NNErbHoorlMzcAp1wKckQ&oe=68B1A667&_nc_sid=d62176","windafoktaviani","https://www.instagram.com/p/CFZPvBSjNZh/c/17863864196108965/","255 ming","pgn lagi","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/shafitri7_/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/271187288_508107583985434_5747869707209603132_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=dlKVSdhm8XsQ7kNvwFrlGcL&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWlQk0O2cLHu0OAsQfso8kidd9t7WtbuPtpU0F1uj3Lig&oe=68B1BAF4&_nc_sid=d62176","shafitri7_","https://www.instagram.com/p/CFZPvBSjNZh/c/17852074967316868/","255 ming","pernah coba teu","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/sauliaz/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/304678602_3251690821826595_2717095243362950435_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NDguYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=2-nf2jKk4psQ7kNvwGJEF65&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWpQMK2gnUANvGWL-mPu-xRhWss23s1wh2dvYrEurYAnw&oe=68B1A49A&_nc_sid=d62176","sauliaz","https://www.instagram.com/p/CFZPvBSjNZh/c/17857863347173574/","256 ming","Fikiran ku melayang","Balas","Lihat semua 1 balasan","Lihat terjemahan"
"https://www.instagram.com/nabillakhusen04/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/413399104_903622128005143_7161495361989899256_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=zePZjEynqMoQ7kNvwGOouYW&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWxpGjwE9P5c2KoNqXUvXbuolcWTrzqTFvGojncb91zXg&oe=68B19808&_nc_sid=d62176","nabillakhusen04","https://www.instagram.com/p/CFZPvBSjNZh/c/17875128574895003/","256 ming","Tah burayot teh nu kieu wkwkwkq","Balas","","Lihat terjemahan"
"https://www.instagram.com/shafaahsn/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/425344196_7816890121663945_4405704119849605783_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=Utbui7p7Hf4Q7kNvwG5_ACU&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXBziJ9B34qtaKQJy4qmgM1-6z-yYRiFqFMJnBKNUxVbA&oe=68B19BA7&_nc_sid=d62176","shafaahsn","https://www.instagram.com/p/CFZPvBSjNZh/c/17867678111046057/","256 ming","","Balas","",""
"https://www.instagram.com/stellavernipp/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/89335788_204311504004225_5697751155866599424_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NTQuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=XyhvNN9sZ2wQ7kNvwHUtFT0&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUzyEeB1iFyxqXNo6RaqgyLG22BcYsznZUFTgaw9siAkQ&oe=68B1CAE0&_nc_sid=d62176","stellavernipp","https://www.instagram.com/p/CFZPvBSjNZh/c/17852187806284301/","256 ming","Kok kaya apa yaaaaa hmmmm","Balas","","Lihat terjemahan"
"https://www.instagram.com/haldikautsar00/","https://instagram.ffuk1-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.ffuk1-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QEqU5kH2jAe3bLSTdwU6MQgTz47KH0pgKxGOkvsnhpiUJwMBEa_1vMgv28x074982vHvSZT2diikwQtTX_Ids51&_nc_ohc=PULhrHpS2ikQ7kNvwH51v6O&_nc_gid=PShFTIupr6O85QS5vjERpw&edm=AGqCYasBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfXxVwYnK6lHp1XC0-EZomQPKh-qOM50nWbaiIGyH8l5yw&oe=68B1C1A8&_nc_sid=6c5dea","haldikautsar00","https://www.instagram.com/p/CFZPvBSjNZh/c/17904591529521965/","256 ming","aku bilang itu kueh kanyut waktu ku kecil","Balas","","Lihat terjemahan"
"https://www.instagram.com/yutiparamitha/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/521910765_18515370694038710_6959310203118728302_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=u1eXKr28iLwQ7kNvwGH8GKO&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU-c1pLg5IzaezR62x_tW8FusA3tQs2x4rPgQbEpVgQOQ&oe=68B1CF21&_nc_sid=d62176","yutiparamitha","https://www.instagram.com/p/CFZPvBSjNZh/c/17880992074785208/","256 ming","Bentukknya ambiguu🙄🙄","Balas","",""
"https://www.instagram.com/karinfirmansyah/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/232144125_225829616102616_5557534244124810988_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=UaJvXTdiPOgQ7kNvwHObYcS&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWSWs8YlXQ4D7MMpofiMA1tW0ygLqaLG9Dd9-HLE3Va3w&oe=68B19D83&_nc_sid=d62176","karinfirmansyah","https://www.instagram.com/p/CFZPvBSjNZh/c/17860636019145921/","256 ming","inget dulu pas kkn di garut, tiap hari makan burayot pake teh anget pait. plg ke bandung naik 7kg🤣","Balas","","Lihat terjemahan"
"https://www.instagram.com/capirucon/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/481754336_1163916088711100_2341917317079696454_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=dzkekytQD-8Q7kNvwFBrhBm&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXCkwrpdb4C6hn13jR4OUA-IJsK_NF_R26cPdLnAvq7uA&oe=68B1B636&_nc_sid=d62176","capirucon","https://www.instagram.com/p/CFZPvBSjNZh/c/17891941060633007/","256 ming","Baru tau dan baru makan grgr dibawain km ghan wkwk","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/ellglindr/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/528338414_18494573335071620_8284250429436271045_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=pH7InUW235cQ7kNvwECrJRk&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWdX1Bk6t4v2Xp9bAgl9SzeRYC8pL4cWAkfL98hbwf28A&oe=68B1A3A4&_nc_sid=d62176","ellglindr","https://www.instagram.com/p/CFZPvBSjNZh/c/17861113076138450/","256 ming","umi kalo kebandung bawain ya","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/nursyamsiaini/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/497566988_18502507333029514_8942695148364472752_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGyFO_VNInOUBGhCa1i5WksEL1b-jEA3yhY90vmeEGHNpRTMkVG06LElPv3W58NzbE&_nc_ohc=VBn0mpQc2d4Q7kNvwFONJu3&_nc_gid=sg-OlBtjbmg8czSWDUA0EQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV1uLlbAOsbouSIg67A_RnCqtVv-DacJwhTW2CFDlqezQ&oe=68B19A4A&_nc_sid=d62176","nursyamsiaini","https://www.instagram.com/p/CFZPvBSjNZh/c/17862234767081183/","256 ming","Pernah makan, gula darah ama kolesterol langsung meroket😂","Balas","",""
